,file,gzz,height,ratio,size
2320,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622668816506539,260000.0,1.0,1.0
2321,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622539476622567,260000.0,1.0,1.0
2322,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622370192142996,260000.0,1.0,1.0
2323,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622165095013369,260000.0,1.0,1.0
2324,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621936423489686,260000.0,1.0,1.0
2325,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621703170652879,260000.0,1.0,1.0
2326,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621488192817336,260000.0,1.0,1.0
2327,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621314499589472,260000.0,1.0,1.0
2328,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621201586466995,260000.0,1.0,1.0
2329,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621162433645207,260000.0,1.0,1.0
2330,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622668816506537,260000.0,1.0,1.0
2331,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622539476622568,260000.0,1.0,1.0
2332,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622370192142997,260000.0,1.0,1.0
2333,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.62216509501336,260000.0,1.0,1.0
2334,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.62193642348969,260000.0,1.0,1.0
2335,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.62170317065289,260000.0,1.0,1.0
2336,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621488192817329,260000.0,1.0,1.0
2337,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621314499589476,260000.0,1.0,1.0
2338,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621201586466996,260000.0,1.0,1.0
2339,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621162433645207,260000.0,1.0,1.0
2340,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622668816506534,260000.0,1.0,1.0
2341,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.62253947662257,260000.0,1.0,1.0
2342,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.62237019214299,260000.0,1.0,1.0
2343,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622165095013357,260000.0,1.0,1.0
2344,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621936423489686,260000.0,1.0,1.0
2345,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621703170652875,260000.0,1.0,1.0
2346,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621488192817328,260000.0,1.0,1.0
2347,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621314499589476,260000.0,1.0,1.0
2348,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621201586466994,260000.0,1.0,1.0
2349,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621162433645207,260000.0,1.0,1.0
2350,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622668816506533,260000.0,1.0,1.0
2351,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622539476622574,260000.0,1.0,1.0
2352,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622370192142989,260000.0,1.0,1.0
2353,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622165095013359,260000.0,1.0,1.0
2354,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621936423489687,260000.0,1.0,1.0
2355,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621703170652875,260000.0,1.0,1.0
2356,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621488192817327,260000.0,1.0,1.0
2357,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621314499589473,260000.0,1.0,1.0
2358,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621201586466994,260000.0,1.0,1.0
2359,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621162433645207,260000.0,1.0,1.0
2360,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622668816506538,260000.0,1.0,1.0
2361,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622539476622568,260000.0,1.0,1.0
2362,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622370192142996,260000.0,1.0,1.0
2363,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622165095013359,260000.0,1.0,1.0
2364,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621936423489692,260000.0,1.0,1.0
2365,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621703170652891,260000.0,1.0,1.0
2366,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621488192817333,260000.0,1.0,1.0
2367,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621314499589476,260000.0,1.0,1.0
2368,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621201586466997,260000.0,1.0,1.0
2369,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621162433645207,260000.0,1.0,1.0
2370,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622668816506538,260000.0,1.0,1.0
2371,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622539476622567,260000.0,1.0,1.0
2372,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622370192142996,260000.0,1.0,1.0
2373,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.62216509501337,260000.0,1.0,1.0
2374,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621936423489685,260000.0,1.0,1.0
2375,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621703170652881,260000.0,1.0,1.0
2376,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621488192817334,260000.0,1.0,1.0
2377,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.62131449958947,260000.0,1.0,1.0
2378,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621201586466994,260000.0,1.0,1.0
2379,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621162433645207,260000.0,1.0,1.0
2380,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622668816506532,260000.0,1.0,1.0
2381,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622539476622566,260000.0,1.0,1.0
2382,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622370192142992,260000.0,1.0,1.0
2383,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622165095013351,260000.0,1.0,1.0
2384,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621936423489689,260000.0,1.0,1.0
2385,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621703170652887,260000.0,1.0,1.0
2386,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621488192817334,260000.0,1.0,1.0
2387,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621314499589467,260000.0,1.0,1.0
2388,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.62120158646699,260000.0,1.0,1.0
2389,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621162433645207,260000.0,1.0,1.0
2390,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622668816506542,260000.0,1.0,1.0
2391,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622539476622568,260000.0,1.0,1.0
2392,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622370192142996,260000.0,1.0,1.0
2393,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.622165095013361,260000.0,1.0,1.0
2394,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621936423489697,260000.0,1.0,1.0
2395,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621703170652887,260000.0,1.0,1.0
2396,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.62148819281733,260000.0,1.0,1.0
2397,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621314499589462,260000.0,1.0,1.0
2398,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621201586466994,260000.0,1.0,1.0
2399,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.0-height260000-pole.txt,0.621162433645207,260000.0,1.0,1.0
2400,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622668816506542,260000.0,1.5,1.0
2401,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622539476622568,260000.0,1.5,1.0
2402,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622370192142996,260000.0,1.5,1.0
2403,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622165095013362,260000.0,1.5,1.0
2404,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621936423489697,260000.0,1.5,1.0
2405,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621703170652887,260000.0,1.5,1.0
2406,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.62148819281733,260000.0,1.5,1.0
2407,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621314499589462,260000.0,1.5,1.0
2408,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621201586466994,260000.0,1.5,1.0
2409,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621162433645207,260000.0,1.5,1.0
2410,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.62266881650653,260000.0,1.5,1.0
2411,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622539476622569,260000.0,1.5,1.0
2412,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622370192142993,260000.0,1.5,1.0
2413,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.62216509501335,260000.0,1.5,1.0
2414,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621936423489689,260000.0,1.5,1.0
2415,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621703170652887,260000.0,1.5,1.0
2416,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621488192817334,260000.0,1.5,1.0
2417,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621314499589466,260000.0,1.5,1.0
2418,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621201586466992,260000.0,1.5,1.0
2419,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621162433645207,260000.0,1.5,1.0
2420,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622668816506539,260000.0,1.5,1.0
2421,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622539476622567,260000.0,1.5,1.0
2422,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622370192142996,260000.0,1.5,1.0
2423,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622165095013369,260000.0,1.5,1.0
2424,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621936423489686,260000.0,1.5,1.0
2425,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621703170652879,260000.0,1.5,1.0
2426,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621488192817336,260000.0,1.5,1.0
2427,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621314499589472,260000.0,1.5,1.0
2428,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621201586466995,260000.0,1.5,1.0
2429,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621162433645207,260000.0,1.5,1.0
2430,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622668816506537,260000.0,1.5,1.0
2431,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622539476622568,260000.0,1.5,1.0
2432,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622370192142997,260000.0,1.5,1.0
2433,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.62216509501336,260000.0,1.5,1.0
2434,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.62193642348969,260000.0,1.5,1.0
2435,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.62170317065289,260000.0,1.5,1.0
2436,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621488192817329,260000.0,1.5,1.0
2437,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621314499589476,260000.0,1.5,1.0
2438,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621201586466996,260000.0,1.5,1.0
2439,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621162433645207,260000.0,1.5,1.0
2440,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622668816506534,260000.0,1.5,1.0
2441,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.62253947662257,260000.0,1.5,1.0
2442,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.62237019214299,260000.0,1.5,1.0
2443,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622165095013357,260000.0,1.5,1.0
2444,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621936423489686,260000.0,1.5,1.0
2445,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621703170652875,260000.0,1.5,1.0
2446,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621488192817328,260000.0,1.5,1.0
2447,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621314499589476,260000.0,1.5,1.0
2448,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621201586466994,260000.0,1.5,1.0
2449,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621162433645207,260000.0,1.5,1.0
2450,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622668816506533,260000.0,1.5,1.0
2451,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622539476622574,260000.0,1.5,1.0
2452,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622370192142989,260000.0,1.5,1.0
2453,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622165095013359,260000.0,1.5,1.0
2454,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621936423489687,260000.0,1.5,1.0
2455,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621703170652875,260000.0,1.5,1.0
2456,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621488192817327,260000.0,1.5,1.0
2457,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621314499589473,260000.0,1.5,1.0
2458,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621201586466994,260000.0,1.5,1.0
2459,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621162433645207,260000.0,1.5,1.0
2460,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622668816506538,260000.0,1.5,1.0
2461,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622539476622568,260000.0,1.5,1.0
2462,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622370192142996,260000.0,1.5,1.0
2463,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622165095013359,260000.0,1.5,1.0
2464,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621936423489692,260000.0,1.5,1.0
2465,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621703170652891,260000.0,1.5,1.0
2466,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621488192817333,260000.0,1.5,1.0
2467,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621314499589476,260000.0,1.5,1.0
2468,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621201586466997,260000.0,1.5,1.0
2469,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621162433645207,260000.0,1.5,1.0
2470,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622668816506538,260000.0,1.5,1.0
2471,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622539476622567,260000.0,1.5,1.0
2472,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622370192142996,260000.0,1.5,1.0
2473,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.62216509501337,260000.0,1.5,1.0
2474,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621936423489685,260000.0,1.5,1.0
2475,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621703170652881,260000.0,1.5,1.0
2476,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621488192817334,260000.0,1.5,1.0
2477,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.62131449958947,260000.0,1.5,1.0
2478,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621201586466994,260000.0,1.5,1.0
2479,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621162433645207,260000.0,1.5,1.0
2480,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622668816506532,260000.0,1.5,1.0
2481,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622539476622566,260000.0,1.5,1.0
2482,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622370192142992,260000.0,1.5,1.0
2483,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622165095013351,260000.0,1.5,1.0
2484,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621936423489689,260000.0,1.5,1.0
2485,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621703170652887,260000.0,1.5,1.0
2486,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621488192817334,260000.0,1.5,1.0
2487,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621314499589467,260000.0,1.5,1.0
2488,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.62120158646699,260000.0,1.5,1.0
2489,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621162433645207,260000.0,1.5,1.0
2490,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622668816506542,260000.0,1.5,1.0
2491,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622539476622568,260000.0,1.5,1.0
2492,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622370192142996,260000.0,1.5,1.0
2493,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.622165095013361,260000.0,1.5,1.0
2494,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621936423489697,260000.0,1.5,1.0
2495,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621703170652887,260000.0,1.5,1.0
2496,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.62148819281733,260000.0,1.5,1.0
2497,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621314499589462,260000.0,1.5,1.0
2498,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621201586466994,260000.0,1.5,1.0
2499,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio1.5-height260000-pole.txt,0.621162433645207,260000.0,1.5,1.0
2500,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.0-height260000-pole.txt,0.622668816506542,260000.0,2.0,1.0
2501,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.0-height260000-pole.txt,0.622539476622568,260000.0,2.0,1.0
2502,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.0-height260000-pole.txt,0.622370192142996,260000.0,2.0,1.0
2503,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.0-height260000-pole.txt,0.622165095013362,260000.0,2.0,1.0
2504,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.0-height260000-pole.txt,0.621936423489697,260000.0,2.0,1.0
2505,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.0-height260000-pole.txt,0.621703170652887,260000.0,2.0,1.0
2506,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.0-height260000-pole.txt,0.62148819281733,260000.0,2.0,1.0
2507,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.0-height260000-pole.txt,0.621314499589462,260000.0,2.0,1.0
2508,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.0-height260000-pole.txt,0.621201586466994,260000.0,2.0,1.0
2509,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.0-height260000-pole.txt,0.621162433645207,260000.0,2.0,1.0
2510,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.0-height260000-pole.txt,0.62266881650653,260000.0,2.0,1.0
2511,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.0-height260000-pole.txt,0.622539476622569,260000.0,2.0,1.0
2512,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.0-height260000-pole.txt,0.622370192142993,260000.0,2.0,1.0
2513,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.0-height260000-pole.txt,0.62216509501335,260000.0,2.0,1.0
