point,file,gx,gxx,gxy,gxz,gy,gyy,gyz,gz,gzz,pot,ratio,size
55,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00356470896187975,-0.310977880912199,-5.49087837508179e-16,0.000726249061164081,-6.97488128451745e-14,-0.310725289740025,5.5769292992263e-15,206.723241760354,0.621703170652875,13723.0800197066,0.0,1.0
56,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00289732157342337,-0.310822152121456,2.88983501164171e-16,0.000610197724982165,-3.59444462041947e-14,-0.310666040695338,5.12884887012878e-15,206.722381711839,0.621488192817327,13723.07960164,0.0,1.0
57,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00204700265243224,-0.310694326864166,4.55763441445595e-16,0.000440973383314423,-6.14529857122931e-14,-0.310620172724791,3.77574423007614e-15,206.721704789285,0.621314499589473,13723.0792816433,0.0,1.0
58,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00106001870742777,-0.310610436571783,-1.65842274808814e-15,0.000231365210072601,-4.47192467518259e-14,-0.310591149895099,1.02792699753582e-15,206.721271643803,0.621201586466994,13723.0790805075,0.0,1.0
59,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,1.7757323389489e-13,-0.310581216822467,-7.05815614288063e-17,-7.20408975529718e-15,-4.03111788740973e-14,-0.310581216822465,6.25235675949867e-16,206.721122560552,0.621162433645207,13723.0790118748,0.0,1.0
60,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00408750407000441,-0.311596994412217,-7.52524822647928e-16,0.000586304489192462,-3.20761212729836e-14,-0.31107182209371,3.27615403339018e-16,206.727910141101,0.622668816506538,13723.0826995845,0.0,1.0
61,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00427106012097796,-0.31153079024593,2.42432476207206e-16,0.000672102556979449,-2.25141628430736e-14,-0.311008686376175,-3.99321824521778e-16,206.727107647465,0.622539476622568,13723.082160688,0.0,1.0
62,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00434952627593121,-0.311430828267328,1.13273821915436e-15,0.000744281332086717,5.05793865991644e-15,-0.31093936387539,-2.43211619463737e-15,206.726202049029,0.622370192142996,13723.081604461,0.0,1.0
63,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00427986075932089,-0.311298641258746,-9.05266462378033e-16,0.000786588667658835,-2.02782669128654e-14,-0.310866453754174,-4.83530452006012e-16,206.725221026503,0.622165095013359,13723.0810472223,0.0,1.0
64,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00402546021034413,-0.311142791692065,1.33378381852577e-15,0.000784012696924329,-7.24298821874053e-14,-0.310793631797289,4.73573749117627e-15,206.724212702101,0.621936423489692,13723.0805105147,0.0,1.0
